Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
126,tt0328880,2013-04-23,2013-04-23,,Brother Bear,https://www.imdb.com/title/tt0328880/,movie,6.8,85,2003,"Animation, Adventure, Comedy, Family, Fantasy",86179,2003-10-20,"Aaron Blaise, Robert Walker"
127,tt0345950,2013-04-23,2013-04-23,,The SpongeBob SquarePants Movie,https://www.imdb.com/title/tt0345950/,movie,7.1,87,2004,"Animation, Adventure, Comedy, Family, Fantasy",70556,2004-11-14,"Stephen Hillenburg, Mark Osborne"
128,tt0465502,2013-04-23,2013-04-23,,Igor,https://www.imdb.com/title/tt0465502/,movie,6.0,87,2008,"Animation, Comedy, Family, Fantasy",21367,2008-09-19,Tony Leondis
129,tt0420238,2013-04-23,2013-04-23,,The Tale of Despereaux,https://www.imdb.com/title/tt0420238/,movie,6.1,93,2008,"Animation, Adventure, Comedy, Family, Fantasy",34038,2008-12-17,"Robert Stevenhagen, Sam Fell"
130,tt0375568,2013-04-23,2013-04-23,,Astro Boy,https://www.imdb.com/title/tt0375568/,movie,6.3,94,2009,"Animation, Action, Comedy, Family, Sci-Fi",30394,2009-10-05,David Bowers
131,tt1449283,2013-04-23,2013-04-23,,Winnie the Pooh,https://www.imdb.com/title/tt1449283/,movie,7.2,63,2011,"Animation, Adventure, Comedy, Family, Musical",19529,2011-04-06,"Stephen J. Anderson, Don Hall"
132,tt1231580,2013-04-23,2013-04-23,,Alvin and the Chipmunks: The Squeakquel,https://www.imdb.com/title/tt1231580/,movie,4.5,88,2009,"Animation, Comedy, Family, Fantasy, Music",39022,2009-12-11,Betty Thomas
133,tt0083791,2013-04-23,2013-04-23,,The Dark Crystal,https://www.imdb.com/title/tt0083791/,movie,7.2,93,1982,"Adventure, Family, Fantasy",50134,1982-12-17,"Frank Oz, Jim Henson"
134,tt0095489,2013-04-23,2013-04-23,,The Land Before Time,https://www.imdb.com/title/tt0095489/,movie,7.4,69,1988,"Animation, Adventure, Drama, Family",73095,1988-11-18,Don Bluth
135,tt0138749,2013-04-23,2013-04-23,,The Road to El Dorado,https://www.imdb.com/title/tt0138749/,movie,6.9,89,2000,"Animation, Adventure, Comedy, Family, Romance",74981,2000-03-31,"Don Paul, Bibo Bergeron, Jeffrey Katzenberg"
136,tt0130623,2013-04-23,2013-04-23,,Dinosaur,https://www.imdb.com/title/tt0130623/,movie,6.5,82,2000,"Animation, Adventure, Family, Thriller",47406,2000-05-13,"Ralph Zondag, Eric Leighton"
137,tt0312004,2013-04-23,2013-04-23,,The Curse of the Were-Rabbit,https://www.imdb.com/title/tt0312004/,movie,7.5,85,2005,"Animation, Adventure, Comedy, Family, Fantasy, Mystery, Sci-Fi",115197,2005-09-04,"Nick Park, Steve Box"
138,tt0453556,2013-04-23,2013-04-23,,TMNT,https://www.imdb.com/title/tt0453556/,movie,6.3,87,2007,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",58220,2007-03-22,Kevin Munroe
139,tt1230204,2013-04-23,2013-04-23,,Sammy's avonturen: De geheime doorgang,https://www.imdb.com/title/tt1230204/,movie,6.1,88,2010,"Animation, Adventure, Family",6287,2010-08-04,"Mimi Maynard, Ben Stassen"
140,tt0076618,2013-04-23,2013-04-23,,The Rescuers,https://www.imdb.com/title/tt0076618/,movie,6.9,78,1977,"Animation, Adventure, Comedy, Family, Fantasy",52133,1977-06-19,"Art Stevens, Wolfgang Reitherman, John Lounsbery"
141,tt0091149,2013-04-23,2013-04-23,,The Great Mouse Detective,https://www.imdb.com/title/tt0091149/,movie,7.2,74,1986,"Animation, Adventure, Family, Musical, Mystery",40173,1986-07-02,"Burny Mattinson, Ron Clements, David Michener, John Musker"
142,tt0095776,2013-04-23,2013-04-23,,Oliver & Company,https://www.imdb.com/title/tt0095776/,movie,6.7,74,1988,"Animation, Adventure, Comedy, Family, Musical",39209,1988-11-13,George Scribner
143,tt0104254,2013-04-23,2013-04-23,,FernGully: The Last Rainforest,https://www.imdb.com/title/tt0104254/,movie,6.5,76,1992,"Animation, Adventure, Family, Fantasy",24635,1992-04-10,Bill Kroyer
144,tt0120913,2013-04-23,2013-04-23,,Titan A.E.,https://www.imdb.com/title/tt0120913/,movie,6.6,94,2000,"Animation, Action, Adventure, Family, Sci-Fi",56284,2000-06-13,"Gary Goldman, Don Bluth"
145,tt0173840,2013-04-23,2013-04-23,,Final Fantasy: The Spirits Within,https://www.imdb.com/title/tt0173840/,movie,6.4,106,2001,"Animation, Action, Adventure, Fantasy, Romance, Sci-Fi",77770,2001-07-02,"Motonori Sakakibara, Hironobu Sakaguchi"
146,tt0243585,2013-04-23,2013-04-23,,Stuart Little 2,https://www.imdb.com/title/tt0243585/,movie,5.5,77,2002,"Animation, Adventure, Comedy, Family, Fantasy",45343,2002-07-14,Rob Minkoff
147,tt0858486,2013-04-23,2013-04-23,,Terra,https://www.imdb.com/title/tt0858486/,movie,6.6,85,2007,"Animation, Action, Adventure, Sci-Fi, Thriller",10859,2007-09-08,Aristomenis Tsirbas
148,tt1213012,2013-04-23,2013-04-23,,Alpha and Omega,https://www.imdb.com/title/tt1213012/,movie,5.3,90,2010,"Animation, Adventure, Comedy, Family, Romance",12429,2010-09-08,"Ben Gluck, Anthony Bell"
149,tt0844993,2013-04-23,2013-04-23,,Hoodwinked Too! Hood vs. Evil,https://www.imdb.com/title/tt0844993/,movie,4.8,86,2011,"Animation, Comedy, Crime, Family, Mystery",11238,2011-04-23,Mike Disa
150,tt2085930,2013-04-23,2013-04-23,,Starship Troopers: Invasion,https://www.imdb.com/title/tt2085930/,movie,5.9,89,2012,"Animation, Action, Sci-Fi",10152,2012-07-21,Shinji Aramaki
151,tt0243017,2013-04-23,2013-04-23,,Waking Life,https://www.imdb.com/title/tt0243017/,movie,7.8,99,2001,"Animation, Drama, Fantasy",56880,2001-01-23,Richard Linklater
152,tt0100477,2013-04-23,2013-04-23,,The Rescuers Down Under,https://www.imdb.com/title/tt0100477/,movie,6.9,77,1990,"Animation, Adventure, Crime, Drama, Family, Fantasy, Mystery",33811,1990-11-16,"Mike Gabriel, Hendel Butoy"
153,tt0113198,2013-04-23,2013-04-23,,A Goofy Movie,https://www.imdb.com/title/tt0113198/,movie,6.8,78,1995,"Animation, Adventure, Comedy, Family, Musical, Romance",40723,1995-04-02,Kevin Lima
154,tt0158983,2013-04-23,2013-04-23,,"South Park: Bigger, Longer & Uncut",https://www.imdb.com/title/tt0158983/,movie,7.8,81,1999,"Animation, Comedy, Fantasy, Musical",181592,1999-06-30,Trey Parker
155,tt0166813,2013-04-23,2013-04-23,,Spirit: Stallion of the Cimarron,https://www.imdb.com/title/tt0166813/,movie,7.1,83,2002,"Animation, Adventure, Drama, Family, Western",57273,2002-05-18,"Lorna Cook, Kelly Asbury"
156,tt0884726,2013-04-23,2013-04-23,,Legends of Oz: Dorothy's Return,https://www.imdb.com/title/tt0884726/,movie,5.5,88,2013,"Animation, Adventure, Family, Fantasy, Musical",5341,2013-06-14,"Will Finn, Daniel St. Pierre"
157,tt1216516,2013-04-23,2013-04-23,,Tinker Bell and the Lost Treasure,https://www.imdb.com/title/tt1216516/,video,6.8,81,2009,"Animation, Adventure, Family, Fantasy",8762,2009-09-03,Klay Hall
158,tt1107365,2013-04-23,2013-04-23,,Open Season 2,https://www.imdb.com/title/tt1107365/,video,5.6,76,2008,"Animation, Adventure, Comedy, Family",19778,2008-09-24,"Todd Wilderman, Matthew O'Callaghan"
159,tt0077687,2013-04-23,2013-04-23,,The Hobbit,https://www.imdb.com/title/tt0077687/,tvMovie,6.8,77,1977,"Animation, Adventure, Family, Fantasy, Musical",11518,1977-11-27,"Jules Bass, Arthur Rankin Jr."
160,tt0088814,2013-04-23,2013-04-23,,The Black Cauldron,https://www.imdb.com/title/tt0088814/,movie,6.5,80,1985,"Animation, Action, Adventure, Family, Fantasy, Horror",27235,1985-07-24,"Ted Berman, Richard Rich"
161,tt0096787,2013-04-23,2013-04-23,,All Dogs Go to Heaven,https://www.imdb.com/title/tt0096787/,movie,6.7,84,1989,"Animation, Comedy, Drama, Family, Fantasy, Musical",32425,1989-11-17,"Dan Kuenster, Gary Goldman, Don Bluth"
162,tt0429589,2013-04-23,2013-04-23,,The Ant Bully,https://www.imdb.com/title/tt0429589/,movie,5.8,88,2006,"Animation, Adventure, Comedy, Family, Fantasy",34447,2006-07-28,John A. Davis
163,tt0414853,2013-04-23,2013-04-23,,Barnyard,https://www.imdb.com/title/tt0414853/,movie,5.6,90,2006,"Animation, Adventure, Comedy, Drama, Family",24878,2006-08-04,Steve Oedekerk
164,tt0381971,2013-04-23,2013-04-23,,Curious George,https://www.imdb.com/title/tt0381971/,movie,6.5,87,2006,"Animation, Adventure, Comedy, Family",14437,2006-01-28,Matthew O'Callaghan
165,tt0482603,2013-04-23,2013-04-23,,Space Chimps,https://www.imdb.com/title/tt0482603/,movie,4.5,81,2008,"Animation, Adventure, Comedy, Family, Sci-Fi",10047,2008-07-17,Kirk DeMicco
166,tt2357291,2013-04-23,2013-04-23,,Rio 2,https://www.imdb.com/title/tt2357291/,movie,6.3,101,2014,"Animation, Adventure, Comedy, Family, Musical",71854,2014-03-20,Carlos Saldanha
167,tt0084649,2013-04-23,2013-04-23,,The Secret of NIMH,https://www.imdb.com/title/tt0084649/,movie,7.6,82,1982,"Animation, Adventure, Drama, Family, Fantasy, Sci-Fi, Thriller",32897,1982-07-02,Don Bluth
168,tt0092106,2013-04-23,2013-04-23,,The Transformers: The Movie,https://www.imdb.com/title/tt0092106/,movie,7.3,84,1986,"Animation, Action, Adventure, Family, Sci-Fi",35576,1986-08-08,Nelson Shin
169,tt0104009,2013-04-23,2013-04-23,,Cool World,https://www.imdb.com/title/tt0104009/,movie,4.8,102,1992,"Animation, Comedy, Fantasy",19133,1992-07-10,Ralph Bakshi
170,tt0190641,2013-04-23,2013-04-23,,Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,https://www.imdb.com/title/tt0190641/,movie,6.1,96,1998,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi, Sport",35347,1998-07-18,"Michael Haigney, Kunihiko Yuyama"
171,tt0165982,2013-04-23,2013-04-23,,Sinbad: Legend of the Seven Seas,https://www.imdb.com/title/tt0165982/,movie,6.7,86,2003,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Romance",44521,2003-06-22,"Patrick Gilmore, Tim Johnson"
172,tt0299172,2013-04-23,2013-04-23,,Home on the Range,https://www.imdb.com/title/tt0299172/,movie,5.4,76,2004,"Animation, Adventure, Comedy, Family, Music, Western",17699,2004-03-21,"Will Finn, John Sanford"
173,tt0361089,2013-04-23,2013-04-23,,Valiant,https://www.imdb.com/title/tt0361089/,movie,5.6,76,2005,"Animation, Adventure, Comedy, Family, War",18999,2005-03-20,Gary Chapman
174,tt1646926,2013-04-23,2013-04-23,,Open Season 3,https://www.imdb.com/title/tt1646926/,movie,5.2,75,2010,"Animation, Adventure, Comedy, Family",8773,2010-10-21,Cody Cameron
175,tt0940656,2013-04-23,2013-04-23,,Arthur 3: la guerre des deux mondes,https://www.imdb.com/title/tt0940656/,movie,5.5,101,2010,"Animation, Adventure, Family, Fantasy",7132,2010-08-22,Luc Besson
176,tt1174954,2013-04-23,2013-04-23,,Baiohazâdo: Dijenerêshon,https://www.imdb.com/title/tt1174954/,movie,6.5,97,2008,"Animation, Action, Horror, Sci-Fi, Thriller",27490,2008-10-17,Makoto Kamiya
177,tt0090633,2013-04-23,2013-04-23,,An American Tail,https://www.imdb.com/title/tt0090633/,movie,6.9,80,1986,"Animation, Adventure, Comedy, Drama, Family, Musical",44831,1986-11-21,Don Bluth
178,tt0112453,2013-04-23,2013-04-23,,Balto,https://www.imdb.com/title/tt0112453/,movie,7.1,78,1995,"Animation, Adventure, Drama, Family, History",36329,1995-12-22,Simon Wells
179,tt0120800,2013-04-23,2013-04-23,,Quest for Camelot,https://www.imdb.com/title/tt0120800/,movie,6.3,86,1998,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical",13366,1998-05-15,Frederik Du Chau
180,tt0318155,2013-04-23,2013-04-23,,Looney Tunes: Back in Action,https://www.imdb.com/title/tt0318155/,movie,5.7,91,2003,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",29965,2003-11-09,Joe Dante
181,tt0775489,2013-04-23,2013-04-23,,L'illusionniste,https://www.imdb.com/title/tt0775489/,movie,7.5,80,2010,"Animation, Drama",31679,2010-02-16,Sylvain Chomet
182,tt0485601,2013-04-23,2013-04-23,,The Secret of Kells,https://www.imdb.com/title/tt0485601/,movie,7.7,71,2009,"Animation, Adventure, Family, Fantasy",28231,2009-01-30,"Nora Twomey, Tomm Moore"
183,tt0120910,2013-04-23,2013-04-23,,Fantasia 2000,https://www.imdb.com/title/tt0120910/,movie,7.2,75,1999,"Animation, Comedy, Family, Fantasy, Music",32118,1999-12-17,"Eric Goldberg, Don Hahn, Francis Glebas, Hendel Butoy, James Algar, Paul Brizzi, Gaëtan Brizzi, Pixote Hunt"
184,tt0328832,2013-04-23,2013-04-23,,The Animatrix,https://www.imdb.com/title/tt0328832/,video,7.4,100,2003,"Animation, Action, Adventure, Sci-Fi",67582,2003-04-17,"Yoshiaki Kawajiri, Shin'ichirô Watanabe, Takeshi Koike, Peter Chung, Kôji Morimoto, Mahiro Maeda, Andrew R. Jones"
185,tt0082509,2013-04-23,2013-04-23,,Heavy Metal,https://www.imdb.com/title/tt0082509/,movie,6.7,86,1981,"Animation, Adventure, Fantasy, Sci-Fi",28197,1981-07-29,"John Bruno, Pino Van Lamsweerde, Jimmy T. Murakami, Julian Harris, Harold Whitaker, Paul Sabella, Jack Stokes, John Halas, Barrie Nelson, Gerald Potterton"
186,tt0077869,2013-04-23,2013-04-23,,The Lord of the Rings,https://www.imdb.com/title/tt0077869/,movie,6.2,132,1978,"Animation, Adventure, Fantasy",27507,1978-11-15,Ralph Bakshi
187,tt0084237,2013-04-23,2013-04-23,,The Last Unicorn,https://www.imdb.com/title/tt0084237/,movie,7.5,92,1982,"Animation, Adventure, Drama, Family, Fantasy",22278,1982-11-19,"Jules Bass, Arthur Rankin Jr."
188,tt0111419,2013-04-23,2013-04-23,,Thumbelina,https://www.imdb.com/title/tt0111419/,movie,6.4,86,1994,"Animation, Family, Fantasy, Musical, Romance",13770,1994-03-30,"Gary Goldman, Don Bluth"
189,tt0181739,2013-04-23,2013-04-23,,Osmosis Jones,https://www.imdb.com/title/tt0181739/,movie,6.3,95,2001,"Animation, Action, Adventure, Comedy, Crime, Family, Fantasy",29640,2001-08-07,"Peter Farrelly, Bobby Farrelly"
190,tt0280030,2013-04-23,2013-04-23,,Return to Never Land,https://www.imdb.com/title/tt0280030/,movie,5.8,72,2002,"Animation, Adventure, Family, Fantasy",16448,2002-01-01,"Robin Budd, Donovan Cook"
191,tt1679332,2013-04-23,2013-04-23,,"Ultramarines: A Warhammer 40,000 Movie",https://www.imdb.com/title/tt1679332/,movie,5.6,76,2010,"Animation, Action, Fantasy, Horror, Mystery, Sci-Fi, Thriller",5500,2010-12-13,Martyn Pick
192,tt0447854,2013-04-23,2013-04-23,,Bambi II,https://www.imdb.com/title/tt0447854/,video,6.2,75,2006,"Animation, Drama, Family",8184,2006-01-26,Brian Pimental
193,tt0092695,2013-04-23,2013-04-23,,The Brave Little Toaster,https://www.imdb.com/title/tt0092695/,movie,7.3,90,1987,"Animation, Adventure, Family, Fantasy, Musical",22183,1987-06-19,Jerry Rees
194,tt0078480,2013-04-23,2013-04-23,,Watership Down,https://www.imdb.com/title/tt0078480/,movie,7.7,91,1978,"Animation, Adventure, Drama, Family, Thriller",30690,1978-10-14,Martin Rosen
195,tt0110763,2013-04-23,2013-04-23,,The Pagemaster,https://www.imdb.com/title/tt0110763/,movie,6.0,80,1994,"Animation, Adventure, Comedy, Family, Fantasy, Horror",19097,1994-11-23,"Pixote Hunt, Joe Johnston"
196,tt0220099,2013-04-23,2013-04-23,,The Tigger Movie,https://www.imdb.com/title/tt0220099/,movie,6.3,77,2000,"Animation, Comedy, Drama, Family, Musical",15686,2000-02-11,Jun Falkenstein
197,tt0268397,2013-04-23,2013-04-23,,Jimmy Neutron: Boy Genius,https://www.imdb.com/title/tt0268397/,movie,6.0,82,2001,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",28134,2001-12-09,John A. Davis
198,tt0283426,2013-04-23,2013-04-23,,The Jungle Book 2,https://www.imdb.com/title/tt0283426/,movie,5.4,72,2003,"Animation, Adventure, Family, Musical",13652,2003-02-05,Steve Trenbirth
199,tt0099472,2013-04-23,2013-04-23,,DuckTales the Movie: Treasure of the Lost Lamp,https://www.imdb.com/title/tt0099472/,movie,6.9,74,1990,"Animation, Adventure, Comedy, Family, Fantasy",23262,1990-08-03,Bob Hathcock
200,tt0106364,2013-04-23,2013-04-23,,Batman: Mask of the Phantasm,https://www.imdb.com/title/tt0106364/,movie,7.9,76,1993,"Animation, Action, Adventure, Crime, Drama, Family, Mystery, Romance, Sci-Fi, Thriller",38178,1993-12-25,"Eric Radomski, Boyd Kirkland, Kevin Altieri, Bruce Timm, Frank Paur, Dan Riba"
201,tt0108526,2013-04-23,2013-04-23,,We're Back! A Dinosaur's Story,https://www.imdb.com/title/tt0108526/,movie,6.1,72,1993,"Animation, Adventure, Comedy, Family, Fantasy, Musical",12400,1993-11-24,"Dick Zondag, Phil Nibbelink, Ralph Zondag, Simon Wells"
202,tt0111333,2013-04-23,2013-04-23,,The Swan Princess,https://www.imdb.com/title/tt0111333/,movie,6.5,90,1994,"Animation, Comedy, Family, Fantasy, Musical, Romance",20698,1994-10-17,Richard Rich
203,tt0115641,2013-04-23,2013-04-23,,Beavis and Butt-Head Do America,https://www.imdb.com/title/tt0115641/,movie,6.8,81,1996,"Animation, Adventure, Comedy, Crime, Music",48246,1996-12-15,"Mike de Seve, Brian Mulroney, Yvette Kaplan, Mike Judge"
204,tt0430779,2013-04-23,2013-04-23,,Everyone's Hero,https://www.imdb.com/title/tt0430779/,movie,5.8,87,2006,"Animation, Adventure, Comedy, Family, Sport",7279,2006-09-15,"Christopher Reeve, Daniel St. Pierre, Colin Brady"
205,tt1709652,2013-04-23,2013-04-23,,Dragon Age: Dawn of the Seeker,https://www.imdb.com/title/tt1709652/,movie,5.8,90,2012,"Animation, Action, Adventure, Fantasy",2696,2012-02-11,Fumihiko Sori
206,tt0419724,2013-04-23,2013-04-23,,The Haunted World of El Superbeasto,https://www.imdb.com/title/tt0419724/,video,6.0,77,2009,"Animation, Action, Comedy, Fantasy, Horror, Musical",6708,2009-09-12,Rob Zombie
207,tt0314063,2013-04-23,2013-04-23,,Immortel (ad vitam),https://www.imdb.com/title/tt0314063/,movie,6.0,103,2004,"Animation, Action, Crime, Drama, Sci-Fi",19722,2004-03-13,Enki Bilal
208,tt0386741,2013-04-23,2013-04-23,,Renaissance,https://www.imdb.com/title/tt0386741/,movie,6.7,105,2006,"Animation, Action, Sci-Fi, Thriller",15138,2006-03-15,Christian Volckman
209,tt0271263,2013-04-23,2013-04-23,,Eight Crazy Nights,https://www.imdb.com/title/tt0271263/,movie,5.3,76,2002,"Animation, Comedy, Musical",20294,2002-11-27,Seth Kearsley
210,tt0308353,2013-04-23,2013-04-23,,Happily N'Ever After,https://www.imdb.com/title/tt0308353/,movie,4.5,75,2006,"Animation, Adventure, Comedy, Family, Fantasy",9560,2006-12-16,"Paul Bolger, Yvette Kaplan, Dino Athanassiou, Greg Tiernan"
211,tt0940657,2013-04-23,2013-04-23,,Arthur et la vengeance de Maltazard,https://www.imdb.com/title/tt0940657/,movie,5.3,107,2009,"Animation, Adventure, Family, Fantasy",7151,2009-11-26,Luc Besson
212,tt0070016,2013-04-23,2013-04-23,,Charlotte's Web,https://www.imdb.com/title/tt0070016/,movie,6.9,94,1973,"Animation, Family, Musical",15444,1973-02-22,"Charles A. Nichols, Iwao Takamoto"
