Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
130,tt0066026,2013-04-23,2013-04-23,,MASH,https://www.imdb.com/title/tt0066026/,movie,7.6,116,1970,"Comedy, Drama, War",63153,1970-01-25,Robert Altman
131,tt0091763,2013-04-23,2013-04-23,,Platoon,https://www.imdb.com/title/tt0091763/,movie,8.1,120,1986,"Drama, War",350095,1986-12-19,Oliver Stone
132,tt0093058,2013-04-23,2013-04-23,,Full Metal Jacket,https://www.imdb.com/title/tt0093058/,movie,8.3,116,1987,"Drama, War",606233,1987-06-17,Stanley Kubrick
133,tt0092468,2013-04-23,2013-04-23,,Tour of Duty,https://www.imdb.com/title/tt0092468/,tvSeries,8.4,47,1987,"Action, Drama, War",3471,1987-09-24,
134,tt0094433,2013-04-23,2013-04-23,,China Beach,https://www.imdb.com/title/tt0094433/,tvSeries,8.2,120,1988,"Drama, History, War",2333,1988-04-26,
135,tt0096969,2013-04-23,2013-04-23,,Born on the Fourth of July,https://www.imdb.com/title/tt0096969/,movie,7.2,145,1989,"Biography, Drama, War",89680,1989-12-20,Oliver Stone
136,tt0097027,2013-04-23,2013-04-23,,Casualties of War,https://www.imdb.com/title/tt0097027/,movie,7.1,113,1989,"Crime, Drama, War",38024,1989-08-18,Brian De Palma
137,tt0112819,2013-04-23,2013-04-23,,Dead Presidents,https://www.imdb.com/title/tt0112819/,movie,6.9,119,1995,"Action, Crime, Drama, Thriller, War",17907,1995-09-29,"Allen Hughes, Albert Hughes"
138,tt0078788,2013-04-23,2013-04-23,,Apocalypse Now,https://www.imdb.com/title/tt0078788/,movie,8.5,147,1979,"Drama, War",545520,1979-05-19,Francis Ford Coppola
139,tt0077362,2013-04-23,2013-04-23,,Coming Home,https://www.imdb.com/title/tt0077362/,movie,7.3,127,1978,"Drama, Romance, War",11189,1978-02-15,Hal Ashby
140,tt0077416,2013-04-23,2013-04-23,,The Deer Hunter,https://www.imdb.com/title/tt0077416/,movie,8.1,183,1978,"Drama, War",283290,1978-12-08,Michael Cimino
141,tt0063035,2013-04-23,2013-04-23,,The Green Berets,https://www.imdb.com/title/tt0063035/,movie,5.7,142,1968,"Drama, War",11240,1968-07-04,"John Wayne, Mervyn LeRoy, Ray Kellogg"
142,tt0087553,2013-04-23,2013-04-23,,The Killing Fields,https://www.imdb.com/title/tt0087553/,movie,7.9,141,1984,"Biography, Drama, History, War",47446,1984-11-02,Roland Joffé
143,tt0090163,2013-04-23,2013-04-23,,Threads,https://www.imdb.com/title/tt0090163/,tvMovie,8.1,112,1984,"Drama, Sci-Fi, War",9803,1984-09-23,Mick Jackson
